,cohort,dimension,label,canonical_label
11047,people,clothing_garment,boonie hat,hat
11048,people,clothing_garment,bra_top,top
11049,people,clothing_garment,breathing_mask,mask
11050,people,clothing_garment,camera harness,harness
11051,people,clothing_garment,captain_hat,hat
11052,people,clothing_garment,cardigan / sweater,cardigan
11053,people,clothing_garment,cardigan/jacket,cardigan
11054,people,clothing_garment,ceremonial jacket,jacket
11055,people,clothing_garment,checkered_shirt,shirt
11056,people,clothing_garment,chef's jacket/apron,jacket
11057,people,clothing_garment,chef hat (with emblem),hat
11058,people,clothing_garment,chef_cap,cap
11059,people,clothing_garment,choker,choker
11060,people,clothing_garment,clerical robe,robe
11061,people,clothing_garment,clerical tabs,tab
11062,people,clothing_garment,clerical_tab,tab
11063,people,clothing_garment,cloak/scarf,cloak
11064,people,clothing_garment,collar_ribbon,ribbon
11065,people,clothing_garment,compression_shorts,shorts
11066,people,clothing_garment,cowl-neck sweater,sweater
11067,people,clothing_garment,crop_top,top
11068,people,clothing_garment,cross_strap,strap
11069,people,clothing_garment,crossbody strap,strap
11070,people,clothing_garment,dance shoes,shoe
11071,people,clothing_garment,dark outfit,outfit
11072,people,clothing_garment,dark overshirt,overshirt
11073,people,clothing_garment,denim apron,apron
11074,people,clothing_garment,drape,drape
11075,people,clothing_garment,draped robe,robe
11076,people,clothing_garment,dress or jacket,dress
11077,people,clothing_garment,dress/apron,dress
11078,people,clothing_garment,dress_apron,apron
11079,people,clothing_garment,dress_jacket,jacket
11080,people,clothing_garment,duty belt/gear,belt
11081,people,clothing_garment,duty_jacket,jacket
11082,people,clothing_garment,embellished bra top,bra
11083,people,clothing_garment,face mask (pulled down),mask
11084,people,clothing_garment,face_shield,shield
11085,people,clothing_garment,feathers,feather
11086,people,clothing_garment,fez,fez
11087,people,clothing_garment,fingerless_gloves,glove
11088,people,clothing_garment,flag patch,patch
11089,people,clothing_garment,flight_jacket,jacket
11090,people,clothing_garment,football jersey,jersey
11091,people,clothing_garment,fringe,fringe
11092,people,clothing_garment,fringed_jacket,jacket
11093,people,clothing_garment,fur cloak,cloak
11094,people,clothing_garment,hair_net,net
11095,people,clothing_garment,headband/headdress,headband
11096,people,clothing_garment,helmet (cap with visor),helmet
11097,people,clothing_garment,hi-vis vest panel,vest
11098,people,clothing_garment,high-visibility strap,strap
11099,people,clothing_garment,high_visibility_patch,patch
11100,people,clothing_garment,hooded outer,outer
11101,people,clothing_garment,hooded plaid jacket,jacket
11102,people,clothing_garment,hoodie (lining),hoodie
11103,people,clothing_garment,hoodie_collar,hoodie
11104,people,clothing_garment,ID badge,badge
11105,people,clothing_garment,inner garment,garment
11106,people,clothing_garment,inner_garment,garment
11107,people,clothing_garment,jacket/hoodie,jacket
11108,people,clothing_garment,judge robe,robe
11109,people,clothing_garment,judge robe (professional uniform),robe
11110,people,clothing_garment,knit vest,vest
11111,people,clothing_garment,knit_gloves,glove
11112,people,clothing_garment,lace_collar,collar
11113,people,clothing_garment,lanyard with badge,lanyard
11114,people,clothing_garment,leather strap/harness,strap
11115,people,clothing_garment,life vest / pillow,vest
11116,people,clothing_garment,light blue jacket,jacket
11117,people,clothing_garment,light jacket,jacket
11118,people,clothing_garment,long coat/dress,coat
11119,people,clothing_garment,long_sleeve_jacket,jacket
11120,people,clothing_garment,mechanic shirt,shirt
11121,people,clothing_garment,medallion,medallion
11122,people,clothing_garment,medals,medal
11123,people,clothing_garment,medical jacket,jacket
11124,people,clothing_garment,medical shirt,shirt
11125,people,clothing_garment,medical_gown/top,gown
11126,people,clothing_garment,medical_jacket,jacket
11127,people,clothing_garment,medical_vest,vest
11128,people,clothing_garment,name badge patch,patch
11129,people,clothing_garment,name patch,patch
11130,people,clothing_garment,name_patch,patch
11131,people,clothing_garment,neck cloth,cloth
11132,people,clothing_garment,neck tab,tab
11133,people,clothing_garment,neck wrap,wrap
11134,people,clothing_garment,neck_band,band
11135,people,clothing_garment,neck_jabot,jabot
11136,people,clothing_garment,neck_ribbon,ribbon
11137,people,clothing_garment,orange jacket/panel,jacket
11138,people,clothing_garment,overall/apron,apron
11139,people,clothing_garment,patch (flag) on sleeve,patch
11140,people,clothing_garment,patterned overshirt,shirt
11141,people,clothing_garment,patterned vest/strap,vest
11142,people,clothing_garment,patterned_top,top
11143,people,clothing_garment,pillbox hat,hat
11144,people,clothing_garment,plaid button-up (visible collar),shirt
11145,people,clothing_garment,plaid undershirt,undershirt
11146,people,clothing_garment,pocket,pocket
11147,people,clothing_garment,pocket cloth,cloth
11148,people,clothing_garment,pocket pen,pen
11149,people,clothing_garment,police coat,coat
11150,people,clothing_garment,police helmet,helmet
11151,people,clothing_garment,preaching tabs,tabs
11152,people,clothing_garment,preaching_tabs,tabs
11153,people,clothing_garment,protective mask,mask
11154,people,clothing_garment,protective_hood,hood
11155,people,clothing_garment,protective_visior_goggles,goggles
11156,people,clothing_garment,pullover jacket,jacket
11157,people,clothing_garment,racing gloves,glove
11158,people,clothing_garment,rank stripes,stripe
11159,people,clothing_garment,red garment,garment
11160,people,clothing_garment,red vest,vest
11161,people,clothing_garment,reflective armband,armband
11162,people,clothing_garment,reflective band,band
11163,people,clothing_garment,reflective panels,panel
11164,people,clothing_garment,reflective straps,strap
11165,people,clothing_garment,reflective vest straps,strap
11166,people,clothing_garment,reflective_strips,strip
11167,people,clothing_garment,ribbons,ribbon
11168,people,clothing_garment,scarf/hijab,scarf
11169,people,clothing_garment,scrub pocket,pocket
11170,people,clothing_garment,scrub_jacket,jacket
11171,people,clothing_garment,scrub_or_jacket,jacket
11172,people,clothing_garment,scrubs (visible),scrubs
11173,people,clothing_garment,shawl,shawl
11174,people,clothing_garment,shirt (plaid),shirt
11175,people,clothing_garment,shirt_hem,hem
11176,people,clothing_garment,shoulder bag strap,strap
11177,people,clothing_garment,shoulder straps,strap
11178,people,clothing_garment,shoulder_cloth,cloth
11179,people,clothing_garment,shoulder_epaulettes,epaulet
11180,people,clothing_garment,shoulder_harness,harness
11181,people,clothing_garment,shoulder_pads,pad
11182,people,clothing_garment,sleeveless athletic top,top
11183,people,clothing_garment,sleeveless jersey,jersey
11184,people,clothing_garment,sleeveless plaid shirt,shirt
11185,people,clothing_garment,sleeveless_top,top
11186,people,clothing_garment,strap top,top
11187,people,clothing_garment,strap/harness,strap
11188,people,clothing_garment,sunhat,sunhat
11189,people,clothing_garment,surgical mask (worn around neck),mask
11190,people,clothing_garment,surgical_scrubs,scrubs
11191,people,clothing_garment,sweater/jacket,sweater
11192,people,clothing_garment,sweater_draped,sweater
11193,people,clothing_garment,sweatshirt_tied,sweatshirt
11194,people,clothing_garment,tactical harness,harness
11195,people,clothing_garment,tactical pants,pant
11196,people,clothing_garment,tactical strap,strap
11197,people,clothing_garment,tactical_jacket,jacket
11198,people,clothing_garment,tactical_suit,suit
11199,people,clothing_garment,tank top (visible straps),top
11200,people,clothing_garment,tie / scarf,tie
11201,people,clothing_garment,tool apron,apron
11202,people,clothing_garment,uniform dress/top,dress
11203,people,clothing_garment,vest/pocket,vest
11204,people,clothing_garment,waist apron / pants,apron
11205,people,clothing_garment,waist tie,tie
11206,people,clothing_garment,waistband,waistband
11207,people,clothing_garment,white lab coat,coat
11208,people,clothing_garment,white long-sleeve garment,garment
11209,people,clothing_garment,work apron/overalls,apron
11210,people,clothing_garment,work shirt/jacket,shirt
11211,people,clothing_garment,work_overalls,overall
11212,people,clothing_garment,wristbands,wristband
11213,people,clothing_garment,zip-up shirt,shirt
11214,people,clothing_garment,zip_sweater,sweater
